touch_id,customer_id,touch_date,channel,campaign_name,outcome
CT000000372,CUST000014,2024-01-29,Email,Health Bundle Offer,Clicked
CT000000373,CUST000014,2024-01-30,Push,Reactivation Offer,Ignored
CT000000374,CUST000014,2023-05-11,Social Ads,Reactivation Offer,Ignored
CT000000375,CUST000014,2024-01-21,Social Ads,Subscribe & Save,Converted
CT000000376,CUST000014,2023-05-24,Search Ads,Seasonal Sale,Ignored
CT000000377,CUST000014,2025-04-27,Social Ads,Loyalty Bonus,Ignored
CT000000378,CUST000014,2024-01-19,Social Ads,Reactivation Offer,Ignored
CT000000379,CUST000014,2025-05-06,Push,Health Bundle Offer,Ignored
CT000000380,CUST000014,2023-05-07,Email,New Launch Promo,Ignored
CT000000381,CUST000014,2023-03-21,Email,Health Bundle Offer,Ignored
CT000000382,CUST000014,2023-11-13,Search Ads,Subscribe & Save,Ignored
CT000000383,CUST000014,2023-10-25,Email,Subscribe & Save,Ignored
CT000000384,CUST000014,2024-05-04,Email,Cart Abandon Reminder,Ignored
CT000000385,CUST000014,2024-06-10,SMS,Reactivation Offer,Ignored
CT000000386,CUST000014,2025-12-21,Push,Loyalty Bonus,Ignored
CT000000387,CUST000014,2023-05-13,WhatsApp,Reactivation Offer,Ignored
CT000000388,CUST000014,2023-03-23,Search Ads,Cart Abandon Reminder,Converted
CT000000389,CUST000014,2023-03-19,Email,Subscribe & Save,Ignored
CT000000390,CUST000014,2023-05-19,WhatsApp,Seasonal Sale,Ignored
CT000000391,CUST000014,2024-01-19,Search Ads,Seasonal Sale,Ignored
CT000000392,CUST000015,2024-01-29,Search Ads,New Launch Promo,Ignored
CT000000393,CUST000015,2023-12-30,Social Ads,Seasonal Sale,Ignored
CT000000394,CUST000015,2023-05-23,WhatsApp,New Launch Promo,Ignored
CT000000395,CUST000015,2024-02-03,Social Ads,Loyalty Bonus,Ignored
CT000000396,CUST000015,2023-03-20,Email,Cart Abandon Reminder,Ignored
CT000000397,CUST000015,2024-01-03,Push,Subscribe & Save,Ignored
CT000000398,CUST000015,2025-03-13,Push,Subscribe & Save,Ignored
CT000000399,CUST000015,2025-03-06,Social Ads,Cart Abandon Reminder,Ignored
CT000000400,CUST000015,2025-08-05,Social Ads,Weekend Deal,Ignored
CT000000401,CUST000015,2025-02-20,Social Ads,Loyalty Bonus,Ignored
CT000000402,CUST000015,2024-02-20,Social Ads,Loyalty Bonus,Ignored
CT000000403,CUST000015,2024-06-18,Social Ads,Subscribe & Save,Ignored
CT000000404,CUST000015,2024-04-15,Social Ads,Reactivation Offer,Ignored
CT000000405,CUST000015,2023-05-09,Social Ads,New Launch Promo,Converted
CT000000406,CUST000015,2024-08-16,SMS,Loyalty Bonus,Ignored
CT000000407,CUST000015,2024-08-27,Push,Reactivation Offer,Ignored
CT000000408,CUST000015,2024-09-08,Social Ads,New Launch Promo,Ignored
CT000000409,CUST000015,2023-03-08,Social Ads,Loyalty Bonus,Ignored
CT000000410,CUST000015,2026-01-17,Push,Loyalty Bonus,Ignored
CT000000411,CUST000015,2023-07-21,Search Ads,Health Bundle Offer,Ignored
CT000000412,CUST000015,2025-01-14,Social Ads,Health Bundle Offer,Ignored
CT000000413,CUST000015,2024-01-22,Email,New Launch Promo,Ignored
CT000000414,CUST000015,2023-10-18,WhatsApp,Seasonal Sale,Ignored
CT000000415,CUST000015,2024-06-09,Social Ads,Subscribe & Save,Clicked
CT000000416,CUST000015,2026-02-02,Search Ads,Reactivation Offer,Ignored
CT000000417,CUST000015,2025-12-12,Social Ads,Reactivation Offer,Ignored
CT000000418,CUST000015,2023-03-18,Email,New Launch Promo,Ignored
CT000000419,CUST000015,2025-05-13,Social Ads,Seasonal Sale,Ignored
CT000000420,CUST000015,2023-06-27,Social Ads,Health Bundle Offer,Ignored
CT000000421,CUST000015,2024-07-17,Email,Health Bundle Offer,Ignored
CT000000422,CUST000015,2024-03-13,Social Ads,Loyalty Bonus,Ignored
CT000000423,CUST000015,2023-05-24,Email,Health Bundle Offer,Ignored
CT000000424,CUST000015,2024-04-22,SMS,Reactivation Offer,Ignored
CT000000425,CUST000015,2024-01-19,Email,New Launch Promo,Ignored
CT000000426,CUST000015,2023-05-26,Social Ads,Cart Abandon Reminder,Ignored
CT000000427,CUST000015,2024-07-16,Social Ads,Cart Abandon Reminder,Ignored
CT000000428,CUST000015,2023-05-18,SMS,Reactivation Offer,Ignored
CT000000429,CUST000015,2023-04-20,Search Ads,Loyalty Bonus,Ignored
CT000000430,CUST000016,2023-05-27,Email,Seasonal Sale,Ignored
CT000000431,CUST000016,2024-07-01,Social Ads,New Launch Promo,Ignored
CT000000432,CUST000016,2023-12-31,SMS,Reactivation Offer,Ignored
CT000000433,CUST000016,2025-11-28,SMS,Cart Abandon Reminder,Ignored
CT000000434,CUST000016,2025-04-23,SMS,Reactivation Offer,Ignored
CT000000435,CUST000016,2024-01-15,Email,Loyalty Bonus,Clicked
CT000000436,CUST000016,2025-07-15,Search Ads,New Launch Promo,Ignored
CT000000437,CUST000016,2023-03-03,Search Ads,Health Bundle Offer,Ignored
CT000000438,CUST000016,2024-12-16,Push,Seasonal Sale,Ignored
CT000000439,CUST000016,2025-12-30,Email,Cart Abandon Reminder,Ignored
CT000000440,CUST000016,2023-02-28,Email,Weekend Deal,Ignored
CT000000441,CUST000016,2025-07-25,Social Ads,Health Bundle Offer,Ignored
CT000000442,CUST000016,2023-03-18,Social Ads,Reactivation Offer,Ignored
CT000000443,CUST000016,2023-06-15,SMS,Seasonal Sale,Ignored
CT000000444,CUST000016,2024-01-24,Social Ads,Subscribe & Save,Converted
CT000000445,CUST000016,2024-01-10,Push,Weekend Deal,Ignored
CT000000446,CUST000016,2023-10-29,Email,Seasonal Sale,Ignored
CT000000447,CUST000016,2024-02-01,Social Ads,Seasonal Sale,Ignored
CT000000448,CUST000016,2024-01-12,Email,Weekend Deal,Ignored
CT000000449,CUST000016,2024-06-15,Email,Reactivation Offer,Ignored
CT000000450,CUST000016,2025-04-30,SMS,New Launch Promo,Converted
CT000000451,CUST000016,2023-05-18,WhatsApp,Reactivation Offer,Ignored
CT000000452,CUST000016,2024-02-01,Social Ads,Weekend Deal,Converted
CT000000453,CUST000016,2025-08-11,Push,Reactivation Offer,Ignored
CT000000454,CUST000016,2026-01-17,Push,Subscribe & Save,Clicked
CT000000455,CUST000016,2023-05-18,Push,Seasonal Sale,Ignored
CT000000456,CUST000016,2024-08-19,Email,Reactivation Offer,Ignored
CT000000457,CUST000016,2023-03-04,Email,Loyalty Bonus,Ignored
CT000000458,CUST000017,2024-01-25,Push,New Launch Promo,Ignored
CT000000459,CUST000017,2023-03-13,Email,Weekend Deal,Ignored
CT000000460,CUST000017,2023-05-17,Search Ads,New Launch Promo,Ignored
CT000000461,CUST000017,2024-01-20,SMS,Cart Abandon Reminder,Ignored
CT000000462,CUST000017,2023-05-25,Email,New Launch Promo,Ignored
CT000000463,CUST000017,2025-04-29,SMS,New Launch Promo,Converted
CT000000464,CUST000017,2024-01-26,Email,Subscribe & Save,Clicked
CT000000465,CUST000017,2023-03-18,Search Ads,Reactivation Offer,Ignored
CT000000466,CUST000017,2024-01-27,Push,Loyalty Bonus,Ignored
CT000000467,CUST000017,2025-05-03,Push,Weekend Deal,Ignored
CT000000468,CUST000017,2024-01-20,Search Ads,Subscribe & Save,Ignored
CT000000469,CUST000017,2023-06-04,Social Ads,Loyalty Bonus,Ignored
CT000000470,CUST000017,2024-12-04,Push,Subscribe & Save,Ignored
CT000000471,CUST000017,2023-09-16,SMS,Subscribe & Save,Ignored
CT000000472,CUST000017,2023-05-26,Search Ads,Subscribe & Save,Ignored
CT000000473,CUST000017,2025-07-12,Email,New Launch Promo,Ignored
CT000000474,CUST000017,2025-11-27,Social Ads,Loyalty Bonus,Ignored
CT000000475,CUST000017,2023-06-18,Social Ads,Loyalty Bonus,Ignored
CT000000476,CUST000017,2023-12-17,SMS,Weekend Deal,Ignored
CT000000477,CUST000017,2024-05-02,Email,New Launch Promo,Ignored
CT000000478,CUST000017,2024-08-01,Email,Subscribe & Save,Ignored
CT000000479,CUST000017,2023-07-21,SMS,Cart Abandon Reminder,Ignored
CT000000480,CUST000017,2023-04-21,SMS,Health Bundle Offer,Ignored
CT000000481,CUST000017,2023-11-08,SMS,Subscribe & Save,Ignored
CT000000482,CUST000017,2023-05-14,Email,Weekend Deal,Ignored
CT000000483,CUST000017,2023-05-19,Search Ads,Cart Abandon Reminder,Ignored
CT000000484,CUST000017,2024-01-28,Email,Health Bundle Offer,Ignored
CT000000485,CUST000017,2025-08-10,Push,Seasonal Sale,Ignored
CT000000486,CUST000017,2025-07-03,Email,Cart Abandon Reminder,Ignored
CT000000487,CUST000017,2025-12-07,Push,Subscribe & Save,Ignored
CT000000488,CUST000018,2023-03-25,Push,Cart Abandon Reminder,Clicked
CT000000489,CUST000018,2026-01-20,Email,Cart Abandon Reminder,Ignored
CT000000490,CUST000018,2023-05-26,Push,Weekend Deal,Ignored
CT000000491,CUST000018,2023-05-16,Social Ads,Seasonal Sale,Ignored
CT000000492,CUST000018,2025-07-19,Email,Reactivation Offer,Ignored
CT000000493,CUST000018,2024-12-13,Email,Seasonal Sale,Ignored
CT000000494,CUST000018,2023-02-27,Email,Cart Abandon Reminder,Ignored
CT000000495,CUST000018,2023-05-10,WhatsApp,Subscribe & Save,Ignored
CT000000496,CUST000018,2025-08-07,Social Ads,Cart Abandon Reminder,Ignored
CT000000497,CUST000018,2025-08-12,Email,Seasonal Sale,Ignored
CT000000498,CUST000018,2023-05-13,SMS,Reactivation Offer,Ignored
CT000000499,CUST000018,2023-07-29,Email,Health Bundle Offer,Ignored
CT000000500,CUST000018,2025-12-16,Push,Weekend Deal,Ignored
CT000000501,CUST000018,2025-03-29,Push,New Launch Promo,Ignored
CT000000502,CUST000018,2023-03-11,Social Ads,Subscribe & Save,Ignored
CT000000503,CUST000018,2025-07-19,Search Ads,Subscribe & Save,Ignored
CT000000504,CUST000018,2025-08-24,Push,Cart Abandon Reminder,Ignored
CT000000505,CUST000018,2023-07-16,Search Ads,New Launch Promo,Ignored
CT000000506,CUST000018,2024-01-10,Search Ads,Cart Abandon Reminder,Ignored
CT000000507,CUST000018,2023-10-19,Email,Seasonal Sale,Ignored
CT000000508,CUST000018,2023-03-09,Push,Weekend Deal,Ignored
CT000000509,CUST000018,2023-03-15,Email,Reactivation Offer,Ignored
CT000000510,CUST000018,2023-05-24,SMS,New Launch Promo,Ignored
CT000000511,CUST000018,2023-05-19,Push,Reactivation Offer,Ignored
CT000000512,CUST000018,2023-03-02,SMS,Subscribe & Save,Ignored
CT000000513,CUST000018,2025-02-19,Email,Loyalty Bonus,Ignored
CT000000514,CUST000018,2024-05-11,Email,New Launch Promo,Ignored
CT000000515,CUST000019,2023-05-14,Email,Cart Abandon Reminder,Ignored
CT000000516,CUST000019,2024-01-17,Email,Cart Abandon Reminder,Ignored
CT000000517,CUST000019,2023-05-09,SMS,Seasonal Sale,Ignored
CT000000518,CUST000019,2024-05-09,SMS,Weekend Deal,Ignored
CT000000519,CUST000019,2025-09-24,Email,Weekend Deal,Ignored
CT000000520,CUST000019,2025-06-01,SMS,Seasonal Sale,Ignored
CT000000521,CUST000019,2023-08-20,Search Ads,Reactivation Offer,Ignored
CT000000522,CUST000019,2026-01-13,Social Ads,Cart Abandon Reminder,Ignored
CT000000523,CUST000019,2023-05-21,SMS,Health Bundle Offer,Ignored
CT000000524,CUST000019,2023-05-19,Email,Reactivation Offer,Ignored
CT000000525,CUST000019,2023-08-05,SMS,Weekend Deal,Ignored
CT000000526,CUST000019,2024-01-11,Email,New Launch Promo,Ignored
CT000000527,CUST000019,2025-06-02,WhatsApp,Weekend Deal,Ignored
CT000000528,CUST000019,2024-01-28,Social Ads,Seasonal Sale,Ignored
CT000000529,CUST000019,2025-09-30,Push,Subscribe & Save,Ignored
CT000000530,CUST000019,2025-09-22,Email,Subscribe & Save,Ignored
CT000000531,CUST000019,2024-01-11,Push,Seasonal Sale,Ignored
CT000000532,CUST000019,2023-07-26,WhatsApp,Seasonal Sale,Ignored
CT000000533,CUST000019,2023-05-24,Push,Cart Abandon Reminder,Converted
CT000000534,CUST000019,2025-05-22,Search Ads,Subscribe & Save,Ignored
CT000000535,CUST000019,2025-07-05,SMS,Subscribe & Save,Ignored
CT000000536,CUST000019,2023-03-21,Email,Weekend Deal,Ignored
CT000000537,CUST000019,2023-12-11,Email,Weekend Deal,Ignored
CT000000538,CUST000019,2023-11-25,Email,Cart Abandon Reminder,Ignored
CT000000539,CUST000019,2024-01-24,Email,Weekend Deal,Ignored
CT000000540,CUST000019,2023-05-31,Email,Health Bundle Offer,Ignored
CT000000541,CUST000019,2024-12-25,Email,Reactivation Offer,Ignored
CT000000542,CUST000019,2023-05-29,Email,Reactivation Offer,Ignored
CT000000543,CUST000019,2023-05-19,Push,Weekend Deal,Ignored
CT000000544,CUST000019,2023-05-23,SMS,Reactivation Offer,Ignored
CT000000545,CUST000019,2025-10-28,Email,New Launch Promo,Clicked
CT000000546,CUST000019,2026-02-05,SMS,Seasonal Sale,Ignored
CT000000547,CUST000019,2023-05-19,Email,New Launch Promo,Converted
CT000000548,CUST000019,2023-05-16,SMS,Loyalty Bonus,Ignored
CT000000549,CUST000019,2025-05-08,Social Ads,Seasonal Sale,Ignored
CT000000550,CUST000019,2025-08-07,SMS,Reactivation Offer,Ignored
CT000000551,CUST000019,2025-07-20,Email,Seasonal Sale,Ignored
CT000000552,CUST000019,2023-12-30,Email,Cart Abandon Reminder,Ignored
CT000000553,CUST000019,2024-03-09,Push,New Launch Promo,Ignored
CT000000554,CUST000020,2023-06-14,Push,Loyalty Bonus,Ignored
CT000000555,CUST000020,2023-03-22,WhatsApp,Health Bundle Offer,Ignored
CT000000556,CUST000020,2025-06-25,Push,Cart Abandon Reminder,Ignored
CT000000557,CUST000020,2025-02-15,Social Ads,Health Bundle Offer,Ignored
CT000000558,CUST000020,2024-03-11,Email,Seasonal Sale,Ignored
CT000000559,CUST000020,2023-03-14,Social Ads,Weekend Deal,Ignored
CT000000560,CUST000020,2023-07-14,Push,Reactivation Offer,Converted
CT000000561,CUST000020,2025-05-22,SMS,Weekend Deal,Ignored
CT000000562,CUST000020,2023-12-23,SMS,Loyalty Bonus,Converted
CT000000563,CUST000020,2023-06-01,SMS,New Launch Promo,Ignored
CT000000564,CUST000020,2023-08-25,Push,Subscribe & Save,Ignored
CT000000565,CUST000020,2023-05-26,Email,Weekend Deal,Ignored
CT000000566,CUST000020,2023-05-23,Push,Weekend Deal,Ignored
CT000000567,CUST000020,2023-06-28,Email,New Launch Promo,Ignored
CT000000568,CUST000020,2025-05-31,WhatsApp,Weekend Deal,Ignored
CT000000569,CUST000020,2024-01-31,Push,Health Bundle Offer,Clicked
CT000000570,CUST000020,2025-11-30,Email,Cart Abandon Reminder,Ignored
CT000000571,CUST000020,2024-12-12,Email,Cart Abandon Reminder,Ignored
CT000000572,CUST000020,2023-08-14,Push,Subscribe & Save,Ignored
CT000000573,CUST000020,2024-06-13,Push,Reactivation Offer,Ignored
CT000000574,CUST000020,2024-01-18,Search Ads,Cart Abandon Reminder,Ignored
CT000000575,CUST000020,2024-12-07,Push,Weekend Deal,Clicked
CT000000576,CUST000020,2023-05-25,Push,Loyalty Bonus,Clicked
CT000000577,CUST000020,2023-05-21,WhatsApp,Loyalty Bonus,Converted
CT000000578,CUST000020,2023-06-17,SMS,Weekend Deal,Clicked
CT000000579,CUST000020,2023-04-04,SMS,Weekend Deal,Ignored
CT000000580,CUST000020,2023-05-10,SMS,New Launch Promo,Ignored
CT000000581,CUST000020,2023-03-04,Email,Cart Abandon Reminder,Ignored
CT000000582,CUST000021,2025-07-25,Social Ads,Loyalty Bonus,Converted
CT000000583,CUST000021,2024-01-09,WhatsApp,Weekend Deal,Ignored
CT000000584,CUST000021,2023-05-06,Email,Weekend Deal,Ignored
CT000000585,CUST000021,2025-01-25,Push,Weekend Deal,Ignored
CT000000586,CUST000021,2025-03-01,Search Ads,Weekend Deal,Ignored
CT000000587,CUST000021,2025-01-27,Email,Reactivation Offer,Ignored
CT000000588,CUST000021,2023-03-05,Social Ads,Reactivation Offer,Ignored
CT000000589,CUST000021,2023-05-12,SMS,Cart Abandon Reminder,Ignored
CT000000590,CUST000021,2023-05-28,Email,Reactivation Offer,Ignored
CT000000591,CUST000021,2024-01-23,Email,Cart Abandon Reminder,Ignored
CT000000592,CUST000021,2024-01-29,SMS,Subscribe & Save,Ignored
CT000000593,CUST000021,2024-01-15,Search Ads,Cart Abandon Reminder,Ignored
CT000000594,CUST000021,2023-11-01,WhatsApp,New Launch Promo,Ignored
CT000000595,CUST000021,2024-07-02,Search Ads,Subscribe & Save,Ignored
CT000000596,CUST000021,2024-02-02,SMS,Cart Abandon Reminder,Ignored
CT000000597,CUST000021,2024-12-12,SMS,Loyalty Bonus,Ignored
CT000000598,CUST000021,2025-12-22,SMS,Subscribe & Save,Ignored
CT000000599,CUST000021,2024-11-21,Email,Reactivation Offer,Ignored
CT000000600,CUST000021,2023-03-11,Push,Subscribe & Save,Ignored
CT000000601,CUST000021,2025-09-13,Email,New Launch Promo,Ignored
CT000000602,CUST000021,2023-03-01,Push,Subscribe & Save,Ignored
CT000000603,CUST000021,2024-08-16,Email,Health Bundle Offer,Ignored
CT000000604,CUST000021,2023-03-08,WhatsApp,Loyalty Bonus,Clicked
CT000000605,CUST000021,2023-05-26,Email,Loyalty Bonus,Ignored
CT000000606,CUST000021,2023-10-19,Email,Health Bundle Offer,Ignored
CT000000607,CUST000021,2023-05-17,Email,Subscribe & Save,Ignored
CT000000608,CUST000022,2023-05-15,Email,Reactivation Offer,Ignored
CT000000609,CUST000022,2024-05-31,Email,Subscribe & Save,Ignored
CT000000610,CUST000022,2023-05-18,Email,Cart Abandon Reminder,Ignored
CT000000611,CUST000022,2023-05-10,Email,Loyalty Bonus,Ignored
CT000000612,CUST000022,2023-05-12,SMS,Weekend Deal,Ignored
CT000000613,CUST000022,2023-05-27,Social Ads,Seasonal Sale,Ignored
CT000000614,CUST000022,2026-01-26,SMS,Loyalty Bonus,Ignored
CT000000615,CUST000022,2024-06-23,Search Ads,New Launch Promo,Ignored
CT000000616,CUST000022,2023-04-25,Email,Loyalty Bonus,Ignored
CT000000617,CUST000022,2024-02-03,Search Ads,New Launch Promo,Clicked
CT000000618,CUST000022,2023-05-17,SMS,Weekend Deal,Ignored
CT000000619,CUST000022,2023-03-22,Push,Loyalty Bonus,Ignored
CT000000620,CUST000022,2024-12-16,Email,Subscribe & Save,Ignored
CT000000621,CUST000022,2024-02-22,Email,Weekend Deal,Ignored
CT000000622,CUST000022,2023-05-30,Push,New Launch Promo,Ignored
CT000000623,CUST000022,2024-01-17,Search Ads,Reactivation Offer,Ignored
CT000000624,CUST000022,2023-03-04,Email,Seasonal Sale,Clicked
CT000000625,CUST000022,2024-05-17,Email,Seasonal Sale,Converted
CT000000626,CUST000022,2024-01-22,Email,Loyalty Bonus,Ignored
CT000000627,CUST000022,2023-12-21,WhatsApp,Subscribe & Save,Ignored
CT000000628,CUST000022,2024-12-12,Push,Subscribe & Save,Ignored
CT000000629,CUST000022,2025-03-15,Social Ads,Weekend Deal,Ignored
CT000000630,CUST000023,2023-03-09,Email,Loyalty Bonus,Ignored
CT000000631,CUST000023,2023-03-20,Push,Seasonal Sale,Ignored
CT000000632,CUST000023,2023-04-06,Email,Cart Abandon Reminder,Ignored
CT000000633,CUST000023,2023-03-18,Push,New Launch Promo,Ignored
CT000000634,CUST000023,2023-03-08,Social Ads,Cart Abandon Reminder,Ignored
CT000000635,CUST000023,2025-07-09,SMS,Seasonal Sale,Ignored
CT000000636,CUST000023,2024-11-28,WhatsApp,Weekend Deal,Converted
CT000000637,CUST000023,2024-01-11,Search Ads,Health Bundle Offer,Ignored
CT000000638,CUST000023,2023-06-02,WhatsApp,Health Bundle Offer,Ignored
CT000000639,CUST000023,2023-09-12,Social Ads,Reactivation Offer,Ignored
CT000000640,CUST000023,2023-05-11,Email,Loyalty Bonus,Ignored
CT000000641,CUST000023,2025-08-25,Search Ads,Loyalty Bonus,Ignored
CT000000642,CUST000023,2023-05-14,Social Ads,Seasonal Sale,Ignored
CT000000643,CUST000023,2025-05-31,Push,Seasonal Sale,Ignored
CT000000644,CUST000023,2023-05-26,Email,Health Bundle Offer,Clicked
CT000000645,CUST000023,2023-03-23,Push,Reactivation Offer,Ignored
CT000000646,CUST000023,2025-07-17,Email,Cart Abandon Reminder,Ignored
CT000000647,CUST000023,2025-11-11,Social Ads,Loyalty Bonus,Ignored
CT000000648,CUST000023,2023-05-11,Email,Seasonal Sale,Ignored
CT000000649,CUST000023,2024-02-04,Email,New Launch Promo,Converted
CT000000650,CUST000023,2023-05-30,Search Ads,New Launch Promo,Ignored
CT000000651,CUST000023,2024-01-15,Social Ads,Reactivation Offer,Clicked
CT000000652,CUST000023,2023-05-27,Social Ads,Loyalty Bonus,Ignored
CT000000653,CUST000023,2024-11-06,Push,New Launch Promo,Ignored
CT000000654,CUST000023,2023-02-26,SMS,Reactivation Offer,Ignored
CT000000655,CUST000023,2025-03-26,Email,Health Bundle Offer,Ignored
CT000000656,CUST000024,2024-01-09,Email,New Launch Promo,Clicked
CT000000657,CUST000024,2023-05-14,Email,Subscribe & Save,Ignored
CT000000658,CUST000024,2025-05-06,Email,New Launch Promo,Ignored
CT000000659,CUST000024,2024-06-25,Search Ads,Seasonal Sale,Ignored
CT000000660,CUST000024,2023-05-07,SMS,New Launch Promo,Ignored
CT000000661,CUST000024,2024-08-09,Push,Cart Abandon Reminder,Ignored
CT000000662,CUST000024,2023-05-14,Social Ads,New Launch Promo,Ignored
CT000000663,CUST000024,2024-01-15,Push,Cart Abandon Reminder,Ignored
CT000000664,CUST000024,2024-05-19,Social Ads,Seasonal Sale,Ignored
CT000000665,CUST000024,2023-03-01,Push,Seasonal Sale,Ignored
CT000000666,CUST000024,2023-08-11,SMS,Loyalty Bonus,Ignored
CT000000667,CUST000024,2023-05-07,Social Ads,Reactivation Offer,Ignored
CT000000668,CUST000024,2024-07-29,Social Ads,New Launch Promo,Ignored
CT000000669,CUST000024,2026-01-10,WhatsApp,Seasonal Sale,Ignored
CT000000670,CUST000024,2023-03-25,Search Ads,Subscribe & Save,Ignored
CT000000671,CUST000024,2023-04-04,Social Ads,Cart Abandon Reminder,Clicked
CT000000672,CUST000024,2023-06-06,Social Ads,Health Bundle Offer,Ignored
CT000000673,CUST000024,2023-05-30,Social Ads,New Launch Promo,Ignored
CT000000674,CUST000024,2023-08-04,Push,Seasonal Sale,Ignored
CT000000675,CUST000024,2023-05-30,Social Ads,Loyalty Bonus,Ignored
CT000000676,CUST000025,2023-03-04,Social Ads,Weekend Deal,Ignored
CT000000677,CUST000025,2023-06-03,SMS,Health Bundle Offer,Ignored
CT000000678,CUST000025,2023-11-30,Email,Seasonal Sale,Ignored
CT000000679,CUST000025,2024-01-29,Email,Seasonal Sale,Ignored
CT000000680,CUST000025,2025-08-10,Search Ads,Weekend Deal,Ignored
